id,routine,thread,avgPercent,avgTime,minTime,maxTime,stddev,avgTimeTotal,minTimeTotal,maxTimeTotal,numCalls,cumulative,imbalance,index
3258,FINAL_STATS,1,0,0,0,0,0,1.51515151515152E-05,0,0.001,66,455.7,,958
3259,RRTM_CMBGB5,1,0,0,0,0,0,0,0,0,66,455.698,,959
3260,SUECAESS:PART10,1,0,1.51515151515152E-05,0,0.001,0.0001230915,1.51515151515152E-05,0,0.001,66,455.709,100,960
3261,INIT_FIELDG,1,0,0,0,0,0,0.0290757576,0.024,0.035,6468,455.697,,961
3262,SUECAEBC:PART18,1,0,0,0,0,0,0,0,0,66,455.707,,962
3263,SUECAESS:PART19,1,0,0.0005909091,0,0.001,0.0004954337,0.0005909091,0,0.001,66,455.671,100,963
3264,WDFLUXES,6,0,0.0005025253,0,0.003,0.0006731702,0.0683131313,0.064,0.072,9438,455.719,100,964
3266,SUECAESU:PART18,1,0,0,0,0,0,0,0,0,66,455.729,,965
3267,RRTM_CMBGB4,1,0,0,0,0,0,0,0,0,66,455.706,,966
3268,SUECAESS:PART22,1,0,0,0,0,0,0,0,0,66,455.716,,967
3269,GRIB_API:IGRIB_SET_REAL8,1,0,0.0001285714,0,0.003,0.0005362627,0.0001285714,0,0.003,4686,455.701,100,968
3270,>TRS-LTDIR_CTL   - L TO M ( 153),1,0,0,0,0,0,6.9657424242,4.896,14.498,6798,455.696,,969
3271,SUECAESU:PART9,1,0,0,0,0,0,0,0,0,66,455.713,,970
3272,SUCFU,1,0,6.06060606060606E-05,0,0.001,0.0002404347,0.0004090909,0,0.001,66,455.726,100,971
3273,SUALTDH,1,0,0,0,0,0,0,0,0,66,455.709,,972
3274,SUSSOIL_MOD:SUSSOIL,1,0,0.0004242424,0,0.001,0.0004980147,0.000469697,0,0.001,66,455.61,100,973
3275,SUECAESD:PART25,1,0,0,0,0,0,0,0,0,66,455.731,,974
3276,SUECAESD:PART15,1,0,0.0004393939,0,0.001,0.0005001165,0.0004393939,0,0.001,66,455.683,100,975
3277,SUECAESU:PART15,1,0,0,0,0,0,0,0,0,66,455.727,,976
3278,SUECAEBC:PART10,1,0,0,0,0,0,0,0,0,66,455.689,,977
3279,SUPHY3,1,0,0,0,0,0,0.0006363636,0,0.001,66,455.69,,978
3280,SUPHY1,1,0,0,0,0,0,0.001,0.001,0.001,66,455.707,,979
3281,SUECAESU:PART1,1,0,1.51515151515152E-05,0,0.001,0.0001230915,1.51515151515152E-05,0,0.001,66,455.702,100,980
3282,GETCURR,1,0,0,0,0,0,0,0,0,6336,455.704,,981
3284,SUECAESS,1,0,0,0,0,0,0.0077121212,0.006,0.009,66,455.706,,982
3286,mgrids_advection % execute,1,0,0,0,0,0,0,0,0,6402,455.703,,983
3287,SUCOTWO_MOD:SUCOTWO,1,0,0.0012727273,0,0.004,0.0017235514,0.0012727273,0,0.004,66,455.296,100,984
3288,GRIB_API:IGRIB_SET_INT_ARRAY,1,0,0,0,0,0,0,0,0,330,455.702,,985
3289,SUECAESU:PART21,1,0,0,0,0,0,0,0,0,66,455.726,,986
3290,IOSTREAM_MIX:IO_INQUIRE,1,0,0.0001363636,0,0.009,0.0011078234,0.8275757576,0.798,0.829,132,455.705,100,987
3291,SUECAESU:PART8,1,0,0,0,0,0,0,0,0,66,455.717,,988
3292,SUECAEBC:PART7,1,0,0,0,0,0,0,0,0,66,455.721,,989
3293,SUECAEOR:PART10,1,0,0,0,0,0,0,0,0,66,455.72,,990
3294,>MPL-IOSTREAM READ_RECORD ( 648),1,0.0001515152,0.0004393939,0,0.029,0.0035696532,0.0014545455,0.001,0.031,330,455.707,100,991
3295,SUECAEBC:PART20,1,0,0,0,0,0,0,0,0,66,455.721,,992
3296,EC_PHYS_DRV_BAR,1,0,0,0,0,0,0,0,0,6402,455.704,,993
3297,TYPE_FPDSPHYS:GFP_SU,1,0,0,0,0,0,0,0,0,34518,455.712,,994
3298,SUECAEBC:PART13,1,0,0,0,0,0,0,0,0,66,455.717,,995
3299,FULLPOS_MIX:TFP_SU,1,0,0,0,0,0,0,0,0,34452,455.711,,996
3300,SUCLDP:GAMMLN,1,0,0,0,0,0,0,0,0,39204,455.718,,997
3301,>OMP-SETUP MODGRIN 2      (1403),6,0,0,0,0,0,0,0,0,396,455.697,,998
3302,SUECOZO,1,0,0,0,0,0,0,0,0,6402,455.707,,999
3303,SUGRIDU,1,0,0,0,0,0,1.8621515152,1.861,1.863,66,455.722,,1000
3307,CIREDUCE,1,0,0,0,0,0,0.0001363636,0,0.001,6402,455.7,,1001
3308,SUCLDP:BETAI,1,0,0,0,0,0,0.000969697,0,0.001,13332,455.716,,1002
3311,SUECAEBC:PART22,1,0,0,0,0,0,0,0,0,66,455.719,,1003
3312,POSNAM,1,0,0,0,0,0,0.0211363636,0.02,0.022,7326,455.711,,1004
3313,SUECAEOR:PART15,1,0,0,0,0,0,0,0,0,66,455.725,,1005
3314,OUTSETWMASK,6,0,0,0,0,0,0,0,0,28314,455.717,,1006
3315,SUECAESS:PART12,1,0,0,0,0,0,0,0,0,66,455.717,,1007
3316,IOMULTIBUF_MOD:IOMULTIBUF_COMP_IDX,1,0,0,0,0,0,0.001,0.001,0.001,1584,455.715,,1008
3319,SUECAESD:PART10,1,0,0,0,0,0,0,0,0,66,455.693,,1009
3320,SUECAESS:PART8,1,0,0,0,0,0,0,0,0,66,455.725,,1010
3321,FIELD_GFL_WRAPPER:GFL_FID_SETUP,1,0,0,0,0,0,0,0,0,198,455.715,,1011
3322,RRTM_CMBGB9,1,0,0,0,0,0,0,0,0,66,455.705,,1012
3323,SUECAESD:PART17,1,0,0,0,0,0,0,0,0,66,455.701,,1013
3325,SUECAESS:PART11,1,0,0,0,0,0,0,0,0,66,455.718,,1014
3326,FULLPOS_MIX:CTRL_TFP,1,0,0,0,0,0,0,0,0,43758,455.714,,1015
3327,SRTM_KGB23,1,0,0,0,0,0,0,0,0,66,455.718,,1016
3328,SRTM_CMBGB17,1,0,0,0,0,0,0,0,0,66,455.713,,1017
3329,SUECAESS:PART18,1,0,0,0,0,0,0,0,0,66,455.712,,1018
3330,SU_AERV,1,0,0,0,0,0,0,0,0,660,455.71,,1019
3334,READWGRIB,1,0,0,0,0,0,0.0741363636,0.073,0.076,132,455.712,,1020
3335,SUECAEBC:PART15,1,0,0,0,0,0,0,0,0,66,455.716,,1021
3338,SUECAESU:PART2,1,0,0,0,0,0,0,0,0,66,455.713,,1022
3340,SUECAEOR:PART22,1,0,0,0,0,0,0,0,0,66,455.715,,1023
3341,SRTM_CMBGB21,1,0,0,0,0,0,0,0,0,66,455.714,,1024
3342,SUECAESD:PART14,1,0,0,0,0,0,0,0,0,66,455.729,,1025
3343,SUTIM,1,0,0,0,0,0,0,0,0,66,455.721,,1026
3344,RG,1,0,0,0,0,0,0.007,0.007,0.007,66,455.705,,1027
3345,OUTWINT,1,0,0,0,0,0,0.0021363636,0.001,0.006,198,455.72,,1028
3346,RADINTG:INDRAD,1,0,0,0,0,0,0,0,0,46926,455.707,,1029
3347,SUECAESD:PART18,1,0,0,0,0,0,0,0,0,66,455.726,,1030
3348,OUTWNORM,1,0,0.001969697,0,0.01,0.003628815,0.2398030303,0.001,0.392,198,455.718,100,1031
3349,SUECAESS:PART24,1,0,0,0,0,0,0,0,0,66,455.73,,1032
3350,MINV_CALLER,1,0,0,0,0,0,0.002,0.002,0.002,132,455.715,,1033
3351,IO_SERV_SYNC::close,1,0,0,0,0,0,0,0,0,264,455.722,,1034
3352,SUECAEOR:PART12,1,0,0,0,0,0,0,0,0,66,455.709,,1035
3353,SUECAEBC:PART14,1,0,0,0,0,0,0,0,0,66,455.696,,1036
3354,SUECAEBC:PART21,1,0,0,0,0,0,0,0,0,66,455.716,,1037
3355,TRMTOL_BAR2,1,0,0,0,0,0,0,0,0,6600,455.718,,1038
3356,SUECAESU:PART22,1,0,0,0,0,0,0,0,0,66,455.71,,1039
3357,SUECAESU:PART13,1,0,0,0,0,0,0,0,0,66,455.722,,1040
3358,SUGRIDUG,1,0,0,0,0,0,1.8621060606,1.861,1.863,66,455.708,,1041
3359,SUECAEOR:PART13,1,0,0,0,0,0,0,0,0,66,455.726,,1042
3360,SUECAESD:PART20,1,0,0,0,0,0,0,0,0,66,455.711,,1043
3362,SUECAEOR:PART19,1,0,0,0,0,0,0,0,0,66,455.693,,1044
3363,SPOS,1,0,0,0,0,0,0,0,0,396,455.722,,1045
3364,TRLTOM_BAR2,1,0,0,0,0,0,0,0,0,6798,455.717,,1046
3365,EIGSOL,1,0,0,0,0,0,0.007,0.007,0.007,66,455.729,,1047
3366,SUFPTR2,1,0,0,0,0,0,0,0,0,594,455.724,,1048
3367,>OMP-WAM NOTIM            (1493),6,0,0,0,0,0,0,0,0,396,455.692,,1049
3368,SUALDYNB,1,0,0,0,0,0,0,0,0,66,455.726,,1050
3369,SUECAESS:PART21,1,0,0,0,0,0,0,0,0,66,455.71,,1051
3370,SUECAESU:PART12,1,0,0,0,0,0,0,0,0,66,455.722,,1052
3372,SUECAEOR:PART5,1,0,1.51515151515152E-05,0,0.001,0.0001230915,1.51515151515152E-05,0,0.001,66,455.706,100,1053
3373,SUECAEOR:PART24,1,0,0,0,0,0,0,0,0,66,455.72,,1054
3375,SUVPOS,1,0,0,0,0,0,0,0,0,1386,455.718,,1055
3376,GET_CLINC,1,0,0,0,0,0,0,0,0,1914,455.718,,1056
3380,SUECAEBC:PART5,1,0,0,0,0,0,0,0,0,66,455.726,,1057
3381,SUSPEC,1,0,0,0,0,0,1.2505151515,1.25,1.251,66,455.692,,1058
3382,SUECAESU:PART11,1,0,0,0,0,0,0,0,0,66,455.698,,1059
3383,TYPE_FPRQDYNS:DEALLOCATE_FPRQDYN,1,0,0,0,0,0,0,0,0,1386,455.715,,1060
3384,SUMPOUT,1,0,0.0001515152,0,0.007,0.0008813002,0.0001515152,0,0.007,66,455.71,100,1061
3387,SURAND1,1,0,0,0,0,0,0,0,0,66,455.729,,1062
3388,SUECAESS:PART1,1,0,0,0,0,0,0,0,0,66,455.704,,1063
3389,SUSOCEAN_ML_MOD:SUSOCEAN_ML,1,0,0.0003636364,0,0.001,0.0004847319,0.0401212121,0.039,0.042,66,455.609,100,1064
3390,SUECAEBC:PART8,1,0,0,0,0,0,0,0,0,66,455.708,,1065
3391,SUECAESD:PART8,1,0,0,0,0,0,0,0,0,66,455.725,,1066
3392,YOM4FPOS:ALLOCATE_TRQ3FP,1,0,0,0,0,0,0,0,0,4158,455.721,,1067
3393,radiation_cloud_optics:setup_cloud_optics,1,0,0,0,0,0,0.038969697,0.024,0.041,66,455.728,,1068
3394,SUECAEOR:PART20,1,0,0,0,0,0,0,0,0,66,455.712,,1069
3395,SUECAEBC:PART3,1,0,4.54545454545455E-05,0,0.001,0.0002098951,4.54545454545455E-05,0,0.001,66,455.727,100,1070
3396,WRPLFP_IO_SERV,1,0,0,0,0,0,0.0071666667,0.006,0.008,198,455.723,,1071
3397,SUECAEBC:PART23,1,0,0,0,0,0,0,0,0,66,455.725,,1072
3398,radiation_ifs_rrtm:setup_gas_optics,1,0,0,0,0,0,0,0,0,66,455.723,,1073
3399,SUECAEBC:PART1,1,0,0,0,0,0,0,0,0,66,455.72,,1074
3400,SURRTAB,1,0,0,0,0,0,0,0,0,66,455.723,,1075
3401,SRTM_KGB25,1,0,0,0,0,0,0,0,0,66,455.73,,1076
3402,GEOMETRY_MOD:GEOMETRY_DELETE,1,0,0,0,0,0,0,0,0,66,455.729,,1077
3403,GRIB_API:IGRIB_GET_MESSAGE,1,0.0017142857,0.0084142857,0,0.154,0.0344423454,0.0084714286,0,0.155,3323,455.723,100,1078
3404,YOMGSGEOM:DEALLO_TGSGEOM,1,0,0,0,0,0,0,0,0,66,455.723,,1079
3405,SUECAEOR:PART9,1,0,0,0,0,0,0,0,0,66,455.703,,1080
3406,SUECAESS:PART5,1,0,0,0,0,0,0,0,0,66,455.716,,1081
3407,SUECAESU:PART4,1,0,0,0,0,0,0,0,0,66,455.728,,1082
3408,SUECAEBC:PART24,1,0,0,0,0,0,0,0,0,66,455.702,,1083
3409,SUECAESD:PART7,1,0,0,0,0,0,0,0,0,66,455.726,,1084
3410,TYPE_FADS:YSUFAD,1,0,0,0,0,0,0,0,0,13398,455.727,,1085
3411,IOGRIDE_MOD:OCEAN_PP_PAR,1,0,0,0,0,0,0,0,0,24948,455.721,,1086
3412,SU_GHGCLIM,1,0,0,0,0,0,0.1029393939,0.102,0.104,594,455.724,,1087
3413,OPDIS,1,0.0003030303,0.0016969697,0,0.112,0.013786247,0.0016969697,0,0.112,6930,455.715,100,1088
3414,SLCOMM2,1,0,0,0,0,0,1.6128333333,0.386,3.033,1056,455.725,,1089
3415,IO_SERV_MAP_SEND_PART2,1,0,4.54545454545455E-05,0,0.001,0.0002098951,0.0068030303,0.001,0.015,1584,455.725,100,1090
3416,SUSRTAB,1,0,0,0,0,0,0,0,0,66,455.723,,1091
3417,SUSVEG_MOD:SUSVEG,1,0,0.0002575758,0,0.001,0.0004406501,0.0004242424,0,0.002,66,455.635,100,1092
3418,EINT_MOD:DEALLO_SL_STRUCT,1,0,0,0,0,0,0,0,0,264,455.732,,1093
3419,IOSTREAM_MIX:CLOSE_IOSTREAM,1,0,0.000030303,0,0.002,0.000246183,0.0048333333,0,0.023,396,455.731,100,1094
3421,GFL_SUBS_MOD:PRINT_GFL,1,0,0,0,0,0,0,0,0,66,455.722,,1095
3422,TYPE_FPFIELDS:ALLOC_FPFIELDS,1,0,0,0,0,0,0,0,0,660,455.717,,1096
3423,GPNORM2,1,0,0,0,0,0,0.0111060606,0.009,0.015,330,455.723,,1097
3424,WVWAMDECOMP,1,0,0,0,0,0,0.648030303,0.647,0.649,66,455.729,,1098
3426,SUMCC,1,0,0,0,0,0,0,0,0,66,455.727,,1099
3427,TRLTOM_BAR,1,0,0,0,0,0,0,0,0,6798,455.724,,1100
3428,SUECAESD:PART16,1,0,0,0,0,0,0,0,0,66,455.726,,1101
3429,SRTM_CMBGB28,1,0,0,0,0,0,0,0,0,66,455.725,,1102
3430,SUECAESD:PART3,1,0,0,0,0,0,0,0,0,66,455.729,,1103
3431,IOSTREAM_MIX:SETUP_IOREQUEST,1,0,0,0,0,0,0,0,0,330,455.72,,1104
3432,IO_SERV_ALLOC_BUF,1,0,0,0,0,0,0.0017121212,0.001,0.007,5082,455.728,,1105
3433,SUECAESD:PART24,1,0,0,0,0,0,0,0,0,66,455.726,,1106
3434,SPGEOM_MOD:SUGMRE,1,0,0,0,0,0,0,0,0,66,455.728,,1107
3435,SUECAESU:PART16,1,0,0,0,0,0,0,0,0,66,455.73,,1108
3436,TRANSDIR_FP,1,0,0,0,0,0,1.2107121212,1.169,1.254,396,455.728,,1109
3438,DEALLOCATE_IF_ALLOCATED_MOD:DEALLOCATE_IF_ALLOCATED_INTEGER_1D,1,0,0,0,0,0,0,0,0,9702,455.721,,1110
3439,SURFACE_FIELDS_MIX:SETUP_SFLP2,1,0,0,0,0,0,0,0,0,15906,455.727,,1111
3440,IOSTREAM_MIX:INQUIRE_GRIB,1,0,0.0001363636,0,0.009,0.0011078234,0.0933636364,0.013,0.164,1838,455.726,100,1112
3441,SRTM_CMBGB24,1,0,0,0,0,0,0,0,0,66,455.724,,1113
3442,WRMLPP,1,0,0,0,0,0,0,0,0,198,455.724,,1114
3443,IOGRIDUE_MOD:IOGRIDUE_ML_COUNT,1,0,0,0,0,0,0,0,0,198,455.731,,1115
3444,GMV_SUBS_MOD:SETUP_T9,1,0,0,0,0,0,0,0,0,66,455.73,,1116
3445,IOSTREAM_MIX:IO_GET,1,0,0,0,0,0,3.0281818182,3.024,3.03,198,455.729,,1117
3446,SUECAEBC:PART25,1,0,0,0,0,0,0,0,0,66,455.732,,1118
3447,SUECAESD:PART6,1,0,0,0,0,0,0,0,0,66,455.704,,1119
3448,IOSTREAM_MIX:FLUSH_IOSTREAM,1,0,0,0,0,0,0.0018333333,0,0.01,6402,455.726,,1120
3449,SRTM_CMBGB16,1,0,0,0,0,0,0,0,0,66,455.729,,1121
3450,SUDIM_TRAJ,1,0,0,0,0,0,0,0,0,66,455.731,,1122
3451,SUECAESU:PART23,1,0,0,0,0,0,0,0,0,66,455.721,,1123
3452,SUECAESU:PART24,1,0,0,0,0,0,0,0,0,66,455.728,,1124
3453,TRMTOL_BAR,1,0,0,0,0,0,0,0,0,6600,455.728,,1125
3454,SUECAESD:PART21,1,0,0,0,0,0,0,0,0,66,455.73,,1126
3455,IO_SERV_EXIT,1,0,0,0,0,0,2.0999571429,0.001,2.241,70,455.729,,1127
3456,TYPE_FPRQDYNS:ALLOCATE_FPRQDYN,1,0,0,0,0,0,0,0,0,1386,455.724,,1128
3457,TYPE_FPRQPHYS:ALLOCATE_FPRQPHY,1,0,0,0,0,0,0,0,0,660,455.727,,1129
3458,SUECAESD:PART4,1,0,0,0,0,0,0,0,0,66,455.711,,1130
3459,VPOS_PREP,1,0,4.54545454545455E-05,0,0.001,0.0002098951,4.54545454545455E-05,0,0.001,396,455.691,100,1131
3460,SUECAESU:PART3,1,0,0,0,0,0,0,0,0,66,455.724,,1132
3462,SUECAESS:PART15,1,0,0,0,0,0,0,0,0,66,455.728,,1133
3463,GATHERGPF,1,0,0,0,0,0,0.0499090909,0.046,0.054,66,455.723,,1134
3464,RRTM_CMBGB1,1,0,0,0,0,0,0,0,0,66,455.728,,1135
3465,SUECAESU:PART14,1,0,0,0,0,0,0,0,0,66,455.708,,1136
3466,SUNUD,1,0,0,0,0,0,0,0,0,66,455.722,,1137
3467,SRTM_CMBGB19,1,0,0,0,0,0,0,0,0,66,455.728,,1138
3468,SUFPFIELDS,1,0,0,0,0,0,0.001,0.001,0.001,660,455.727,,1139
3469,SUECAEBC:PART17,1,0,0,0,0,0,0,0,0,66,455.724,,1140
3470,SUECAESU:PART19,1,0,0,0,0,0,0,0,0,66,455.726,,1141
3472,DEALLOCATE_IF_ALLOCATED_MOD:DEALLOCATE_IF_ALLOCATED_REAL_1D,1,0,0,0,0,0,0,0,0,6732,455.727,,1142
3473,SPGEOM_MOD:SUSPGEOM,1,0,0,0,0,0,0.003,0.003,0.003,66,455.724,,1143
3474,SRTM_CMBGB18,1,0,0,0,0,0,0,0,0,66,455.728,,1144
3475,SUECAESS:PART7,1,0,0,0,0,0,0,0,0,66,455.705,,1145
3476,SUECFNAME,1,0,0,0,0,0,0,0,0,132,455.728,,1146
3477,IO_SERV_DIST_FLDDESC,1,0,0,0,0,0,0,0,0,1584,455.727,,1147
3478,FA_COM:NEW_FA,1,0,0,0,0,0,0,0,0,66,455.729,,1148
3479,SUECAEBC:PART11,1,0,0,0,0,0,0,0,0,66,455.716,,1149
3480,SUMCUF,1,0,0,0,0,0,0,0,0,66,455.731,,1150
3481,SUDIM,1,0,0,0,0,0,0,0,0,66,455.724,,1151
3482,DEALLOCATE_IF_ASSOCIATED_MOD:DEALLOCATE_IF_ASSOCIATED_REAL_1D,1,0,0,0,0,0,0,0,0,1584,455.729,,1152
3483,SURRTRF,1,0,0,0,0,0,0,0,0,66,455.73,,1153
3484,SUVERTFE,1,0,0,0,0,0,0.0167272727,0.016,0.025,66,455.73,,1154
3485,SURFACE_FIELDS_MIX:FINALISE_SFLP3,1,0,0,0,0,0,0,0,0,660,455.729,,1155
3486,SURIP,1,0,0,0,0,0,0,0,0,66,455.714,,1156
3487,SURES,1,0,0,0,0,0,0,0,0,66,455.731,,1157
3488,SUECAEOR:PART23,1,0,0,0,0,0,0,0,0,66,455.717,,1158
3489,ELTRAN,1,0,0,0,0,0,0,0,0,66,455.729,,1159
3490,SUDYNCORE,1,0,0,0,0,0,0,0,0,66,455.725,,1160
3491,SUECAESS:PART23,1,0,0,0,0,0,0,0,0,66,455.71,,1161
3492,DRESDDH,1,0,0.0002575758,0,0.003,0.000686364,0.001530303,0,0.028,528,455.729,100,1162
3493,SRFROOTFR_MOD:SRFROOTFR,1,0,0.0003484848,0,0.001,0.0004801418,0.0003484848,0,0.001,66,455.669,100,1163
3494,SUECAEOR:PART17,1,0,0,0,0,0,0,0,0,66,455.719,,1164
3495,TYPE_FPFIELDS:DEALLOC_FPFIELDS,1,0,0,0,0,0,0,0,0,594,455.73,,1165
3496,SUMPIOH,1,0,0,0,0,0,0,0,0,990,455.729,,1166
3497,RRTM_CMBGB12,1,0,0,0,0,0,0,0,0,66,455.728,,1167
3498,supergom_destroy%class_supergom,1,0,0,0,0,0,0,0,0,132,455.727,,1168
3499,SRTM_CMBGB29,1,0,0,0,0,0,0,0,0,66,455.73,,1169
3500,SUFPOFNAME,1,0,0,0,0,0,0,0,0,1782,455.73,,1170
3501,MOD_INI,1,0,0,0,0,0,0,0,0,132,455.719,,1171
3502,ISETCOMMFDB,1,0,0.0001714286,0,0.003,0.000701374,0.0001714286,0,0.003,70,455.729,100,1172
3503,SPNG_MOD:SUSPNG,1,0,0,0,0,0,0,0,0,66,455.727,,1173
3504,SURLX,1,0,0,0,0,0,0,0,0,66,455.731,,1174
3505,IOSTREAM_MIX:READ_RECORD,1,0,0,0,0,0,2.3276818182,2.027,2.653,330,455.729,,1175
3506,RRTM_CMBGB8,1,0,0,0,0,0,0,0,0,66,455.719,,1176
3507,WRPLFP,1,0,0,0,0,0,0.0071818182,0.006,0.008,198,455.732,,1177
3508,SRTM_CMBGB22,1,0,0,0,0,0,0,0,0,66,455.73,,1178
3509,GET_SPP_CONF,1,0,0,0,0,0,0,0,0,66,455.727,,1179
3510,XUTRII,1,0,0,0,0,0,0,0,0,66,455.727,,1180
3511,SUFPVSET_DIR,1,0,0,0,0,0,0,0,0,396,455.731,,1181
3512,SUFPRFPBUF_CLIM,1,0,0,0,0,0,0,0,0,66,455.73,,1182
3513,SRTM_CMBGB27,1,0,0,0,0,0,0,0,0,66,455.729,,1183
3514,SUECAESS:PART25,1,0,0,0,0,0,0,0,0,66,455.723,,1184
3515,SUOPTPROMA,1,0,0,0,0,0,0,0,0,66,455.731,,1185
3516,SURRTFTR,1,0,0.0005454545,0,0.001,0.0005017452,0.0005454545,0,0.001,66,455.649,100,1186
3517,YOMCSGEOM:DEALLO_TCSGEOM,1,0,0,0,0,0,0,0,0,66,455.731,,1187
3518,GFL_SUBS_MOD:DEFINE_GFL_COMP,1,0,0,0,0,0,0,0,0,594,455.732,,1188
3519,RRTM_CMBGB2,1,0,0,0,0,0,0,0,0,66,455.731,,1189
3520,IOMULTIBUF_MOD:IOMULTIBUF_SIZE_IDX,1,0,0,0,0,0,0,0,0,3168,455.731,,1190
3521,SUECAESD:PART11,1,0,0,0,0,0,0,0,0,66,455.719,,1191
3522,SURFACE_FIELDS_MIX:INI_SFLP3,1,0,0,0,0,0,0,0,0,660,455.73,,1192
3523,SUAERV,1,0,0,0,0,0,0,0,0,66,455.73,,1193
3524,SUALSPA,1,0,0,0,0,0,0,0,0,66,455.732,,1194
3525,SUGEM1B,1,0,0,0,0,0,0,0,0,66,455.732,,1195
3526,IOGRIDOE_MOD:IOGRIDOE_COUNT,1,0,0,0,0,0,0,0,0,396,455.721,,1196
3527,BALANC,1,0,0,0,0,0,0,0,0,66,455.731,,1197
3528,IOSPECE_MOD:IOSPECE_ML_SELECTD,1,0,0,0,0,0,0,0,0,198,455.731,,1198
3529,IOSTREAM_MIX:CLOSE_IOREQUEST,1,0,0,0,0,0,1.51515151515152E-05,0,0.001,330,455.73,,1199
3530,SUDIMF1,1,0,0,0,0,0,0,0,0,66,455.73,,1200
3531,CIGETDEAC,1,0,0,0,0,0,0,0,0,66,455.728,,1201
3532,SPEUV,1,0,0,0,0,0,0.1336666667,0.007,0.203,66,455.731,,1202
3533,SUECAEOR:PART6,1,0,0.000030303,0,0.001,0.0001727334,0.000030303,0,0.001,66,455.706,100,1203
3534,SUFPIOH,1,0,0,0,0,0,0.0020606061,0.002,0.003,66,455.699,,1204
3535,WAMADSZIDL,1,0,0,0,0,0,0,0,0,66,455.725,,1205
3536,SUETLDIAG,1,0,0,0,0,0,0,0,0,66,455.732,,1206
3537,SUFPXFU,1,0,0,0,0,0,0,0,0,66,455.731,,1207
3538,SUFPFILTERS,1,0,0,0,0,0,0,0,0,66,455.725,,1208
3539,GRIB_API:IGRIB_GET_MESSAGE_SIZE,1,0,7.14285714285714E-05,0,0.001,0.0002593989,7.14285714285714E-05,0,0.001,6646,455.732,100,1209
3540,SUHSLMER,1,0,0,0,0,0,0,0,0,66,455.731,,1210
3541,SUMTS,1,0,0,0,0,0,0,0,0,66,455.731,,1211
3542,TESTVAR_MIX:SETUP_TESTVAR,1,0,0,0,0,0,1.51515151515152E-05,0,0.001,66,455.73,,1212
3543,IO_SERV_HDR1_INIT,1,0,0,0,0,0,0,0,0,1914,455.731,,1213
3544,IOSTREAM_MIX:ALLO_IGRIB,1,0,0,0,0,0,0,0,0,325,455.731,,1214
3545,FCGENERALIZED_GAMMA,1,0,0,0,0,0,0,0,0,1914,455.731,,1215
3546,SRTM_CMBGB20,1,0,0,0,0,0,0,0,0,66,455.731,,1216
3547,SUECHK,1,0,0,0,0,0,0,0,0,66,455.732,,1217
3548,IOGRIDUE_MOD:IOGRIDUE_PL_COUNT,1,0,0,0,0,0,0,0,0,198,455.732,,1218
3549,SUINTFLEX,1,0,0,0,0,0,0,0,0,66,455.732,,1219
3550,SURCORDI,1,0,0,0,0,0,0,0,0,66,455.732,,1220
3551,FPUV2KP,1,0,0,0,0,0,0,0,0,396,455.732,,1221
3552,MONIO_T,1,0,0,0,0,0,0,0,0,924,455.732,,1222
3553,SUECAESU:PART6,1,0,0,0,0,0,0,0,0,66,455.716,,1223
3554,SUVWRK,1,0,0,0,0,0,0.0001060606,0,0.001,66,455.731,,1224
3555,IOGRIDE_MOD:IOGRIDE_COUNT,1,0,0,0,0,0,0,0,0,1188,455.732,,1225
3556,>MPL-GATHER IOSTREAM_STATS( 630),1,0,0,0,0,0,0,0,0,66,455.732,,1226
3557,IINITFDB,1,0,0,0,0,0,0,0,0,70,455.731,,1227
3558,RRTM_CMBGB16,1,0,0,0,0,0,0,0,0,66,455.732,,1228
3559,SATS_MIX:SUSATS,1,0,0,0,0,0,0,0,0,66,455.732,,1229
3560,SUFPCFU,1,0,0,0,0,0,0,0,0,66,455.73,,1230
3561,IO_SERV_FREE,1,0,0,0,0,0,0.0008714286,0,0.028,70,455.731,,1231
3562,SUSRTM,1,0,0,0,0,0,0,0,0,66,455.732,,1232
3563,IOSTREAM_MIX:GRIB_GET_VALUES,1,0,0,0,0,0,0.0305538462,0.025,0.038,1423,455.731,,1233
3564,IOGRIDOE_MOD:IOGRIDOE_SELECT_WH,1,0,0,0,0,0,0,0,0,396,455.731,,1234
3565,DISTRIBUTED_VECTORS_MIX:SETUP_DISTVEC,1,0,0,0,0,0,0,0,0,66,455.73,,1235
3566,ENKF_MIX:SETUP_ENKF,1,0,0,0,0,0,0,0,0,66,455.73,,1236
3567,READPRE,1,0.0015151515,0.0067272727,0,0.444,0.054652622,1.0448939394,0.94,1.065,66,455.732,100,1237
3568,SU1YOM,1,0,0,0,0,0,0,0,0,66,455.732,,1238
3569,SUOFNAME,1,0,0,0,0,0,0,0,0,132,455.73,,1239
3570,SU_GHGCLIM:PART1,1,0,0,0,0,0,0,0,0,594,455.732,,1240
3571,CPTAVE_MOD:CPTAVE,1,0,0,0,0,0,0,0,0,66,455.73,,1241
3572,INI_SPEC_DIST,1,0,0,0,0,0,0,0,0,132,455.732,,1242
3573,IO_SERV_HDR2_INIT,1,0,0,0,0,0,0,0,0,1584,455.732,,1243
3574,YOMFP4L:IFPSEARCH,1,0,0,0,0,0,0,0,0,2376,455.732,,1244
3575,SUFPVERT,1,0,0,0,0,0,0,0,0,66,455.731,,1245
